extraction_id,sample_id,date,method,final_vol,quant,gel,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
E4115,APCL17_328,2017-10-03,DNeasy96,200,65.268,2018-02-09,H2,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4184,APCL17_397,2017-10-03,DNeasy96,200,99.404,2018-02-09,F11,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4117,APCL17_330,2017-10-03,DNeasy96,200,104.215,2018-02-09,B3,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4137,APCL17_350,2017-10-03,DNeasy96,200,28.087,2018-02-09,F5,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4164,APCL17_377,2017-10-03,DNeasy96,200,226.957,2018-02-09,B9,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4139,APCL17_352,2017-10-03,DNeasy96,200,196.585,2018-02-09,H5,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4175,APCL17_388,2017-10-03,DNeasy96,200,43.408,2018-02-09,E10,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4172,APCL17_385,2017-10-03,DNeasy96,200,187.628,2018-02-09,B10,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4183,APCL17_396,2017-10-03,DNeasy96,200,52.264,2018-02-09,E11,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4150,APCL17_363,2017-10-03,DNeasy96,200,104.185,2018-02-09,C7,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4166,APCL17_379,2017-10-03,DNeasy96,200,134.808,2018-02-09,D9,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4173,APCL17_386,2017-10-03,DNeasy96,200,25.099,2018-02-09,C10,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4391,XXXX,2017-10-03,DNeasy96,200,-1.602,2018-02-09,D2,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4168,APCL17_381,2017-10-03,DNeasy96,200,216.489,2018-02-09,F9,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4141,APCL17_354,2017-10-03,DNeasy96,200,29.911,2018-02-09,B6,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4165,APCL17_378,2017-10-03,DNeasy96,200,32.142,2018-02-09,C9,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4129,APCL17_342,2017-10-03,DNeasy96,200,34.223,2018-02-09,F4,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4130,APCL17_343,2017-10-03,DNeasy96,200,73.031,2018-02-09,G4,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4193,APCL17_406,2017-10-03,DNeasy96,200,15.647,2018-02-09,G12,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4138,APCL17_351,2017-10-03,DNeasy96,200,166.54,2018-02-09,G5,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4174,APCL17_387,2017-10-03,DNeasy96,200,48.1,2018-02-09,D10,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4167,APCL17_380,2017-10-03,DNeasy96,200,100.163,2018-02-09,E9,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4136,APCL17_349,2017-10-03,DNeasy96,200,71.756,2018-02-09,E5,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4187,APCL17_400,2017-10-03,DNeasy96,200,59.921,2018-02-09,A12,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4169,APCL17_382,2017-10-03,DNeasy96,200,125.327,2018-02-09,G9,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4114,APCL17_327,2017-10-03,DNeasy96,200,126.837,2018-02-09,G2,E4101-E4194,"bandless gel, but quantification makes me think that is a mis-load of the gel",NULL,NULL,NULL,NULL,-80 freezer
E4124,APCL17_337,2017-10-03,DNeasy96,200,23.219,2018-02-09,A4,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4131,APCL17_344,2017-10-03,DNeasy96,200,45.458,2018-02-09,H4,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4110,APCL17_323,2017-10-03,DNeasy96,200,44.579,2018-02-09,B2,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4125,APCL17_338,2017-10-03,DNeasy96,200,45.048,2018-02-09,B4,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4112,APCL17_325,2017-10-03,DNeasy96,200,87.801,2018-02-09,E2,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4194,APCL17_407,2017-10-03,DNeasy96,200,131.864,2018-02-09,H12,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4190,APCL17_403,2017-10-03,DNeasy96,200,77.76,2018-02-09,D12,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4178,APCL17_391,2017-10-03,DNeasy96,200,49.122,2018-02-09,H10,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4153,APCL17_366,2017-10-03,DNeasy96,200,100.82,2018-02-09,F7,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4151,APCL17_364,2017-10-03,DNeasy96,200,65.217,2018-02-09,D7,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4126,APCL17_339,2017-10-03,DNeasy96,200,60.302,2018-02-09,C4,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4123,APCL17_336,2017-10-03,DNeasy96,200,30.058,2018-02-09,H3,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4161,APCL17_374,2017-10-03,DNeasy96,200,60.079,2018-02-09,G8,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4111,APCL17_324,2017-10-03,DNeasy96,200,55.93,2018-02-09,C2,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4128,APCL17_341,2017-10-03,DNeasy96,200,33.84,2018-02-09,E4,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4156,APCL17_369,2017-10-03,DNeasy96,200,70.971,2018-02-09,A8,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4180,APCL17_393,2017-10-03,DNeasy96,200,164.192,2018-02-09,B11,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4145,APCL17_358,2017-10-03,DNeasy96,200,7.768,2018-02-09,F6,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4157,APCL17_370,2017-10-03,DNeasy96,200,173.745,2018-02-09,B8,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4192,APCL17_405,2017-10-03,DNeasy96,200,49.963,2018-02-09,F12,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4155,APCL17_368,2017-10-03,DNeasy96,200,45.37,2018-02-09,H7,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4162,APCL17_375,2017-10-03,DNeasy96,200,182.17,2018-02-09,H8,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4392,XXXX,2017-10-03,DNeasy96,200,-1.538,2018-02-09,E8,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4179,APCL17_392,2017-10-03,DNeasy96,200,127.5,2018-02-09,A11,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4143,APCL17_356,2017-10-03,DNeasy96,200,49.332,2018-02-09,D6,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4104,APCL17_317,2017-10-03,DNeasy96,200,62.064,2018-02-09,D1,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4103,APCL17_316,2017-10-03,DNeasy96,200,89.615,2018-02-09,C1,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4106,APCL17_319,2017-10-03,DNeasy96,200,18.373,2018-02-09,F1,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4105,APCL17_318,2017-10-03,DNeasy96,200,53.514,2018-02-09,E1,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4102,APCL17_315,2017-10-03,DNeasy96,200,9.099,2018-02-09,B1,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4108,APCL17_321,2017-10-03,DNeasy96,200,24.338,2018-02-09,H1,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4101,APCL17_314,2017-10-03,DNeasy96,200,58.493,2018-02-09,A1,E4101-E4194,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4107,APCL17_320,2017-10-03,DNeasy96,200,17.373,2018-02-09,G1,E4101-E4194,no band,NULL,NULL,NULL,NULL,-80 freezer
E4394,XXXX,2017-10-03,DNeasy96,200,-0.21,2017-11-15,E8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4286,APCL17_499,2017-10-03,DNeasy96,200,108.795,2017-11-15,F12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4227,APCL17_440,2017-10-03,DNeasy96,200,71.874,2017-11-15,B5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4236,APCL17_449,2017-10-03,DNeasy96,200,39.787,2017-11-15,C6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4233,APCL17_446,2017-10-03,DNeasy96,200,62.713,2017-11-15,H5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4277,APCL17_490,2017-10-03,DNeasy96,200,124.554,2017-11-15,E11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4231,APCL17_444,2017-10-03,DNeasy96,200,49.938,2017-11-15,F5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4212,APCL17_425,2017-10-03,DNeasy96,200,130.498,2017-11-15,C3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4219,APCL17_432,2017-10-03,DNeasy96,200,30.37,2017-11-15,B4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4250,APCL17_463,2017-10-03,DNeasy96,200,138.109,2017-11-15,A8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4228,APCL17_441,2017-10-03,DNeasy96,200,34.246,2017-11-15,C5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4215,APCL17_428,2017-10-03,DNeasy96,200,58.402,2017-11-15,F3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4264,APCL17_477,2017-10-03,DNeasy96,200,82.806,2017-11-15,H9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4211,APCL17_424,2017-10-03,DNeasy96,200,162.45,2017-11-15,B3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4270,APCL17_483,2017-10-03,DNeasy96,200,36.743,2017-11-15,F10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4256,APCL17_469,2017-10-03,DNeasy96,200,115.653,2017-11-15,H8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4229,APCL17_442,2017-10-03,DNeasy96,200,21.223,2017-11-15,D5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4208,APCL17_421,2017-10-03,DNeasy96,200,83.019,2017-11-15,G2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4279,APCL17_492,2017-10-03,DNeasy96,200,135.761,2017-11-15,G11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4275,APCL17_488,2017-10-03,DNeasy96,200,69.797,2017-11-15,C11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4209,APCL17_422,2017-10-03,DNeasy96,200,46.575,2017-11-15,H2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4234,APCL17_447,2017-10-03,DNeasy96,200,26,2017-11-15,A6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4281,APCL17_494,2017-10-03,DNeasy96,200,33.373,2017-11-15,A12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4225,APCL17_438,2017-10-03,DNeasy96,200,17.577,2017-11-15,H4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4282,APCL17_495,2017-10-03,DNeasy96,200,39.972,2017-11-15,B12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4266,APCL17_479,2017-10-03,DNeasy96,200,40.762,2017-11-15,B10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4210,APCL17_423,2017-10-03,DNeasy96,200,64.977,2017-11-15,A3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4220,APCL17_433,2017-10-03,DNeasy96,200,135.193,2017-11-15,C4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4271,APCL17_484,2017-10-03,DNeasy96,200,50.109,2017-11-15,G10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4218,APCL17_431,2017-10-03,DNeasy96,200,77.108,2017-11-15,A4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4222,APCL17_435,2017-10-03,DNeasy96,200,80.268,2017-11-15,E4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4235,APCL17_448,2017-10-03,DNeasy96,200,23.352,2017-11-15,B6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4265,APCL17_478,2017-10-03,DNeasy96,200,185.422,2017-11-15,A10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4223,APCL17_436,2017-10-03,DNeasy96,200,83.647,2017-11-15,F4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4259,APCL17_472,2017-10-03,DNeasy96,200,104.366,2017-11-15,C9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4213,APCL17_426,2017-10-03,DNeasy96,200,167.03,2017-11-15,D3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4237,APCL17_450,2017-10-03,DNeasy96,200,41.041,2017-11-15,D6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4284,APCL17_497,2017-10-03,DNeasy96,200,116.966,2017-11-15,D12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4276,APCL17_489,2017-10-03,DNeasy96,200,8.232,2017-11-15,D11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4239,APCL17_452,2017-10-03,DNeasy96,200,39.485,2017-11-15,F6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4262,APCL17_475,2017-10-03,DNeasy96,200,53.292,2017-11-15,F9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4268,APCL17_481,2017-10-03,DNeasy96,200,72.646,2017-11-15,D10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4226,APCL17_439,2017-10-03,DNeasy96,200,141.108,2017-11-15,A5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4232,APCL17_445,2017-10-03,DNeasy96,200,98.096,2017-11-15,G5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4207,APCL17_420,2017-10-03,DNeasy96,200,117.529,2017-11-15,F2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4221,APCL17_434,2017-10-03,DNeasy96,200,12.315,2017-11-15,D4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4244,APCL17_457,2017-10-03,DNeasy96,200,81.37,2017-11-15,C7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4230,APCL17_443,2017-10-03,DNeasy96,200,58.702,2017-11-15,E5,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4206,APCL17_419,2017-10-03,DNeasy96,200,52.647,2017-11-15,E2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4217,APCL17_430,2017-10-03,DNeasy96,200,174.352,2017-11-15,H3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4224,APCL17_437,2017-10-03,DNeasy96,200,56.575,2017-11-15,G4,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4205,APCL17_418,2017-10-03,DNeasy96,200,91.625,2017-11-15,C2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4267,APCL17_480,2017-10-03,DNeasy96,200,198.3,2017-11-15,C10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4263,APCL17_476,2017-10-03,DNeasy96,200,36.781,2017-11-15,G9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4203,APCL17_416,2017-10-03,DNeasy96,200,34.201,2017-11-15,A2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4249,APCL17_462,2017-10-03,DNeasy96,200,89.074,2017-11-15,H7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4274,APCL17_487,2017-10-03,DNeasy96,200,78.115,2017-11-15,B11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4272,APCL17_485,2017-10-03,DNeasy96,200,20.486,2017-11-15,H10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4280,APCL17_493,2017-10-03,DNeasy96,200,146.759,2017-11-15,H11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4257,APCL17_470,2017-10-03,DNeasy96,200,171.321,2017-11-15,A9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4245,APCL17_458,2017-10-03,DNeasy96,200,29.167,2017-11-15,D7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4287,APCL17_500,2017-10-03,DNeasy96,200,41.186,2017-11-15,G12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4248,APCL17_461,2017-10-03,DNeasy96,200,77.126,2017-11-15,G7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4242,APCL17_455,2017-10-03,DNeasy96,200,67.401,2017-11-15,A7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4269,APCL17_482,2017-10-03,DNeasy96,200,44.06,2017-11-15,E10,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4285,APCL17_498,2017-10-03,DNeasy96,200,48.814,2017-11-15,E12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4255,APCL17_468,2017-10-03,DNeasy96,200,20.182,2017-11-15,G8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4260,APCL17_473,2017-10-03,DNeasy96,200,137.785,2017-11-15,D9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4214,APCL17_427,2017-10-03,DNeasy96,200,34.197,2017-11-15,E3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4240,APCL17_453,2017-10-03,DNeasy96,200,30.997,2017-11-15,G6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4393,XXXX,2017-10-03,DNeasy96,200,0.678,2017-11-15,D2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4247,APCL17_460,2017-10-03,DNeasy96,200,127.588,2017-11-15,F7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4241,APCL17_454,2017-10-03,DNeasy96,200,32.961,2017-11-15,H6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4288,APCL17_501,2017-10-03,DNeasy96,200,51.517,2017-11-15,H12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4204,APCL17_417,2017-10-03,DNeasy96,200,19.397,2017-11-15,B2,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4273,APCL17_486,2017-10-03,DNeasy96,200,56.553,2017-11-15,A11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4254,APCL17_467,2017-10-03,DNeasy96,200,44.275,2017-11-15,F8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4253,APCL17_466,2017-10-03,DNeasy96,200,30.335,2017-11-15,D8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4246,APCL17_459,2017-10-03,DNeasy96,200,108.043,2017-11-15,E7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4261,APCL17_474,2017-10-03,DNeasy96,200,70.41,2017-11-15,E9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4238,APCL17_451,2017-10-03,DNeasy96,200,8.682,2017-11-15,E6,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4283,APCL17_496,2017-10-03,DNeasy96,200,107.53,2017-11-15,C12,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4251,APCL17_464,2017-10-03,DNeasy96,200,15.265,2017-11-15,B8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4258,APCL17_471,2017-10-03,DNeasy96,200,30.548,2017-11-15,B9,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4216,APCL17_429,2017-10-03,DNeasy96,200,104.876,2017-11-15,G3,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4243,APCL17_456,2017-10-03,DNeasy96,200,129.485,2017-11-15,B7,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4278,APCL17_491,2017-10-03,DNeasy96,200,100.86,2017-11-15,F11,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4252,APCL17_465,2017-10-03,DNeasy96,200,167.718,2017-11-15,C8,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4196,APCL17_409,2017-10-03,DNeasy96,200,45.803,2017-11-15,B1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4195,APCL17_408,2017-10-03,DNeasy96,200,46.705,2017-11-15,A1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4200,APCL17_413,2017-10-03,DNeasy96,200,107.829,2017-11-15,F1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4198,APCL17_411,2017-10-03,DNeasy96,200,27.846,2017-11-15,D1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4202,APCL17_415,2017-10-03,DNeasy96,200,99.618,2017-11-15,H1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4199,APCL17_412,2017-10-03,DNeasy96,200,114.922,2017-11-15,E1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4201,APCL17_414,2017-10-03,DNeasy96,200,92.16,2017-11-15,G1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4197,APCL17_410,2017-10-03,DNeasy96,200,14.469,2017-11-15,C1,E4195-E4288,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3165,APCL16_193,2017-08-17,DNeasy96,200,51.89,2017-09-07,E1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3164,APCL16_192,2017-08-17,DNeasy96,200,238.845,2017-09-07,D1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3162,APCL16_190,2017-08-17,DNeasy96,200,213.978,2017-09-07,B1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3166,APCL16_194,2017-08-17,DNeasy96,200,47.778,2017-09-07,F1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3167,APCL16_195,2017-08-17,DNeasy96,200,23.966,2017-09-07,G1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3168,APCL16_196,2017-08-17,DNeasy96,200,15.892,2017-09-07,H1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3161,APCL16_189,2017-08-17,DNeasy96,200,205.402,2017-09-07,A1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3163,APCL16_191,2017-08-17,DNeasy96,200,232.761,2017-09-07,C1,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3220,APCL16_248,2017-08-17,DNeasy96,200,196.103,2017-09-07,F8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3246,APCL16_274,2017-08-17,DNeasy96,200,48.185,2017-09-07,H11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3227,APCL16_255,2017-08-17,DNeasy96,200,45.944,2017-09-07,E9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3248,APCL16_276,2017-08-17,DNeasy96,200,34.182,2017-09-07,B12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3238,APCL16_266,2017-08-17,DNeasy96,200,73.987,2017-09-07,H10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3216,APCL16_244,2017-08-17,DNeasy96,200,147.693,2017-09-07,A8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3202,APCL16_230,2017-08-17,DNeasy96,200,33.691,2017-09-07,C6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3208,APCL16_236,2017-08-17,DNeasy96,200,86.898,2017-09-07,A7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4383,XXXX,2017-08-29,DNeasy96,200,-0.611,2017-09-07,D2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3192,APCL16_220,2017-08-17,DNeasy96,200,124.7,2017-09-07,A5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3197,APCL16_225,2017-08-17,DNeasy96,200,48.457,2017-09-07,F5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3252,APCL16_280,2017-08-17,DNeasy96,200,154.26,2017-09-07,F12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3254,APCL16_282,2017-08-17,DNeasy96,200,164.353,2017-09-07,H12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3244,APCL16_272,2017-08-17,DNeasy96,200,35.529,2017-09-07,F11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3224,APCL16_252,2017-08-17,DNeasy96,200,52.146,2017-09-07,B9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3235,APCL16_263,2017-08-17,DNeasy96,200,16.358,2017-09-07,E10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3231,APCL16_259,2017-08-17,DNeasy96,200,64.162,2017-09-07,A10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3173,APCL16_201,2017-08-17,DNeasy96,200,97.902,2017-09-07,F2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3206,APCL16_234,2017-08-17,DNeasy96,200,54.48,2017-09-07,G6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3196,APCL16_224,2017-08-17,DNeasy96,200,87.97,2017-09-07,E5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
