digest_id,extraction_id,date,vol_in,ng_in,enzymes,final_vol,quant,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
D5909,E4784,2018-07-18,30,NULL,PstI-MluCI,40,4.339,B6,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5910,E4785,2018-07-18,30,NULL,PstI-MluCI,40,3.617,C6,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5911,E4786,2018-07-18,30,NULL,PstI-MluCI,40,3.284,D6,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5912,E4787,2018-07-18,30,NULL,PstI-MluCI,40,3.359,E6,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5914,E4789,2018-07-18,30,NULL,PstI-MluCI,40,2.932,G6,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5915,E4790,2018-07-18,30,NULL,PstI-MluCI,40,3.824,H6,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5916,E4791,2018-07-18,30,NULL,PstI-MluCI,40,8.083,A7,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5917,E4792,2018-07-18,30,NULL,PstI-MluCI,40,10.719,B7,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5918,E4793,2018-07-18,30,NULL,PstI-MluCI,40,4.411,C7,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5919,E4794,2018-07-18,30,NULL,PstI-MluCI,40,3.055,D7,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5920,E4795,2018-07-18,30,NULL,PstI-MluCI,40,4.739,E7,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5922,E4797,2018-07-18,30,NULL,PstI-MluCI,40,2.543,G7,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5923,E4798,2018-07-18,30,NULL,PstI-MluCI,40,11.428,H7,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5924,E4799,2018-07-18,30,NULL,PstI-MluCI,40,3.222,A8,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5925,E4800,2018-07-18,30,NULL,PstI-MluCI,40,2.848,B8,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5928,XXXX,2018-07-18,30,NULL,PstI-MluCI,40,0.702,E8,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5929,E4804,2018-07-18,30,NULL,PstI-MluCI,40,2.863,F8,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5930,E4805,2018-07-18,30,NULL,PstI-MluCI,40,2.884,G8,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5931,E4806,2018-07-18,30,NULL,PstI-MluCI,40,2.71,H8,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5932,E4807,2018-07-18,30,NULL,PstI-MluCI,40,3.483,A9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5933,E4808,2018-07-18,30,NULL,PstI-MluCI,40,4.054,B9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5934,E4809,2018-07-18,30,NULL,PstI-MluCI,40,4.394,C9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5935,E4810,2018-07-18,30,NULL,PstI-MluCI,40,3.091,D9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5936,E4811,2018-07-18,30,NULL,PstI-MluCI,40,2.64,E9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5937,E4812,2018-07-18,30,NULL,PstI-MluCI,40,6.488,F9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5938,E4813,2018-07-18,30,NULL,PstI-MluCI,40,8.67,G9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5939,E4814,2018-07-18,30,NULL,PstI-MluCI,40,3.896,H9,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5940,E4815,2018-07-18,30,NULL,PstI-MluCI,40,4.787,A10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5941,E4816,2018-07-18,30,NULL,PstI-MluCI,40,5.354,B10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5942,E4817,2018-07-18,30,NULL,PstI-MluCI,40,3.097,C10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5943,E4818,2018-07-18,30,NULL,PstI-MluCI,40,3.83,D10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5944,E4819,2018-07-18,30,NULL,PstI-MluCI,40,8.007,E10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5945,E4820,2018-07-18,30,NULL,PstI-MluCI,40,10.408,F10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5946,E4821,2018-07-18,30,NULL,PstI-MluCI,40,5.697,G10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5947,E4822,2018-07-18,30,NULL,PstI-MluCI,40,8.711,H10,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5948,E4823,2018-07-18,30,NULL,PstI-MluCI,40,10.358,A11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5949,E4824,2018-07-18,30,NULL,PstI-MluCI,40,4.311,B11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5950,E4825,2018-07-18,30,NULL,PstI-MluCI,40,8.98,C11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5951,E4826,2018-07-18,30,NULL,PstI-MluCI,40,8.372,D11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5952,E4827,2018-07-18,30,NULL,PstI-MluCI,40,10.964,E11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5953,E4828,2018-07-18,30,NULL,PstI-MluCI,40,6.438,F11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5954,E4829,2018-07-18,30,NULL,PstI-MluCI,40,6.671,G11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5955,E4830,2018-07-18,30,NULL,PstI-MluCI,40,7.181,H11,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5956,E4831,2018-07-18,30,NULL,PstI-MluCI,40,27.763,A12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5957,E4832,2018-07-18,30,NULL,PstI-MluCI,40,15.175,B12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5958,E4833,2018-07-18,30,NULL,PstI-MluCI,40,23.119,C12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5959,E4834,2018-07-18,30,NULL,PstI-MluCI,40,26.247,D12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5960,E4835,2018-07-18,30,NULL,PstI-MluCI,40,18.637,E12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5961,E4836,2018-07-18,30,NULL,PstI-MluCI,40,32.622,F12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5962,E4837,2018-07-18,30,NULL,PstI-MluCI,40,18.772,G12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5963,E4838,2018-07-18,30,NULL,PstI-MluCI,40,33.27,H12,D5868-D5963,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5868,E4743,2018-07-18,30,NULL,PstI-MluCI,40,1.927,A1,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5873,E4748,2018-07-18,30,NULL,PstI-MluCI,40,1.915,F1,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5881,E4756,2018-07-18,30,NULL,PstI-MluCI,40,1.815,F2,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5887,E4762,2018-07-18,30,NULL,PstI-MluCI,40,2.097,D3,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5890,E4765,2018-07-18,30,NULL,PstI-MluCI,40,1.819,G3,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5892,E4767,2018-07-18,30,NULL,PstI-MluCI,40,2.057,A4,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5893,E4768,2018-07-18,30,NULL,PstI-MluCI,40,2.085,B4,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5894,E4769,2018-07-18,30,NULL,PstI-MluCI,40,1.72,C4,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5895,E4770,2018-07-18,30,NULL,PstI-MluCI,40,1.715,D4,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5897,E4772,2018-07-18,30,NULL,PstI-MluCI,40,1.943,F4,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5901,E4776,2018-07-18,30,NULL,PstI-MluCI,40,1.002,B5,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5913,E4788,2018-07-18,30,NULL,PstI-MluCI,40,2.029,F6,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5921,E4796,2018-07-18,30,NULL,PstI-MluCI,40,2.211,F7,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5926,E4801,2018-07-18,30,NULL,PstI-MluCI,40,1.069,C8,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5927,E4802,2018-07-18,30,NULL,PstI-MluCI,40,2.153,D8,D5868-D5963,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5589,E0522,2018-06-04,30,995.22,PstI-MluCI,40,2.411,A2,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5591,E1793,2018-06-04,30,755.91,PstI-MluCI,40,11.325,C2,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5592,XXXX,2018-06-04,30,0,PstI-MluCI,40,0.637,D2,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5593,E2844,2018-06-04,30,2250.45,PstI-MluCI,40,20.49,E2,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5594,E2751,2018-06-04,30,309.09,PstI-MluCI,40,4.404,F2,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5595,E2752,2018-06-04,30,439.38,PstI-MluCI,40,5.369,G2,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5596,E1357,2018-06-04,30,1413.03,PstI-MluCI,40,9.602,H2,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5597,E1356,2018-06-04,30,1849.77,PstI-MluCI,40,36.723,A3,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5598,E1355,2018-06-04,30,2053.65,PstI-MluCI,40,40.464,B3,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5599,E2756,2018-06-04,30,465.51,PstI-MluCI,40,6.717,C3,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5600,E1351,2018-06-04,30,1900.47,PstI-MluCI,40,32.807,D3,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5602,E0460,2018-06-04,30,938.28,PstI-MluCI,40,2.561,F3,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5603,E2760,2018-06-04,30,332.76,PstI-MluCI,40,6.177,G3,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5604,E1348,2018-06-04,30,1979.85,PstI-MluCI,40,33.396,H3,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5605,E1337,2018-06-04,30,1903.83,PstI-MluCI,40,18.163,A4,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5606,E0395,2018-06-04,30,3134.22,PstI-MluCI,40,6.983,B4,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5607,E2572,2018-06-04,30,635.85,PstI-MluCI,40,9.579,C4,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5608,E0396,2018-06-04,30,11952.27,PstI-MluCI,40,21.51,D4,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5609,E1331,2018-06-04,20,555.48,PstI-MluCI,40,2.391,E4,D5581-D5675,there wasn't enough extract to use 30uL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5611,E0398,2018-06-04,30,7500.03,PstI-MluCI,40,10.802,G4,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5612,E1334,2018-06-04,20,1439.31,PstI-MluCI,40,10.56,H4,D5581-D5675,there wasn't enough extract to use 30uL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5613,E0399,2018-06-04,30,5172.78,PstI-MluCI,40,11.659,A5,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5615,E3002,2018-06-04,30,2393.28,PstI-MluCI,40,31.792,C5,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5616,E0422,2018-06-04,30,1430.76,PstI-MluCI,40,4.366,D5,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5617,E2948,2018-06-04,30,1073.7,PstI-MluCI,40,12.451,E5,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5618,E2583,2018-06-04,30,399.87,PstI-MluCI,40,5.763,F5,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5619,E1341,2018-06-04,30,1146.9,PstI-MluCI,40,12.235,G5,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5620,E3007,2018-06-04,30,4433.55,PstI-MluCI,40,48.676,H5,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5621,E3858,2018-06-04,30,521.19,PstI-MluCI,40,8.098,A6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5622,E3859,2018-06-04,30,365.07,PstI-MluCI,40,6.178,B6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5623,E3010,2018-06-04,30,838.74,PstI-MluCI,40,12.201,C6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5624,E3861,2018-06-04,30,2955.63,PstI-MluCI,40,86.593,D6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5625,E3862,2018-06-04,30,2173.47,PstI-MluCI,40,22.255,E6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5626,E0484,2018-06-04,30,1406.37,PstI-MluCI,40,3.232,F6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5627,E3864,2018-06-04,30,982.59,PstI-MluCI,40,12.57,G6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5628,E3015,2018-06-04,30,2555.91,PstI-MluCI,40,21.43,H6,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5629,E3016,2018-06-04,30,1881.75,PstI-MluCI,40,18.06,A7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5630,E2938,2018-06-04,30,2847.87,PstI-MluCI,40,27.206,B7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5631,E3018,2018-06-04,30,940.11,PstI-MluCI,40,9.264,C7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5632,E0394,2018-06-04,30,7059.63,PstI-MluCI,40,8.873,D7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5633,E3020,2018-06-04,30,2983.89,PstI-MluCI,40,17.797,E7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5634,E3021,2018-06-04,30,6425.46,PstI-MluCI,40,72.9,F7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5635,E3022,2018-06-04,30,1880.73,PstI-MluCI,40,12.183,G7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5636,E3023,2018-06-04,30,6387.81,PstI-MluCI,40,76.624,H7,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5637,E3024,2018-06-04,30,5374.59,PstI-MluCI,40,75.749,A8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5638,E3025,2018-06-04,30,3454.71,PstI-MluCI,40,44.181,B8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5639,E3026,2018-06-04,30,983.34,PstI-MluCI,40,11.874,C8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5640,E3027,2018-06-04,30,5018.52,PstI-MluCI,40,66.893,D8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5641,XXXX,2018-06-04,30,0,PstI-MluCI,40,0.622,E8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5642,E3029,2018-06-04,30,1353.87,PstI-MluCI,40,15.245,F8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5643,E3030,2018-06-04,30,704.04,PstI-MluCI,40,9.144,G8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5644,E3031,2018-06-04,30,3053.88,PstI-MluCI,40,28.688,H8,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5645,E3032,2018-06-04,30,961.68,PstI-MluCI,40,16.458,A9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5646,E1368,2018-06-04,30,2871.09,PstI-MluCI,40,72.536,B9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5647,E3034,2018-06-04,30,5135.13,PstI-MluCI,40,111.884,C9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5648,E3035,2018-06-04,30,2965.44,PstI-MluCI,40,47.475,D9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5649,E3036,2018-06-04,30,6427.62,PstI-MluCI,40,152.842,E9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5650,E3037,2018-06-04,30,5691.48,PstI-MluCI,40,131.299,F9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5651,E3038,2018-06-04,30,4209.48,PstI-MluCI,40,54.295,G9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5652,E3039,2018-06-04,30,5845.29,PstI-MluCI,40,123.837,H9,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5653,E1375,2018-06-04,30,2446.17,PstI-MluCI,40,35.279,A10,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5654,E2941,2018-06-04,30,5521.17,PstI-MluCI,40,162.477,B10,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5655,E3042,2018-06-04,30,3977.37,PstI-MluCI,40,69.349,C10,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5656,E1378,2018-06-04,30,2512.35,PstI-MluCI,40,65.99,D10,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5657,E3044,2018-06-04,30,938.49,PstI-MluCI,40,11.829,E10,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5658,E3045,2018-06-04,30,4047.9,PstI-MluCI,40,54.132,F10,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5659,E0517,2018-06-04,30,3212.61,PstI-MluCI,40,4.135,G10,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5661,E3048,2018-06-04,30,4687.56,PstI-MluCI,40,89.342,A11,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5662,E2723,2018-06-04,30,542.43,PstI-MluCI,40,10.443,B11,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5663,E3050,2018-06-04,30,4080.57,PstI-MluCI,40,75.148,C11,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5664,E3051,2018-06-04,30,585.9,PstI-MluCI,40,9.854,D11,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5665,E2630,2018-06-04,30,426.9,PstI-MluCI,40,6.354,E11,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5666,E1388,2018-06-04,30,8138.31,PstI-MluCI,40,185.512,F11,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5667,E1389,2018-06-04,20,786.24,PstI-MluCI,40,13.371,G11,D5581-D5675,there wasn't enough extract to use 30uL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5668,E3055,2018-06-04,30,4706.46,PstI-MluCI,40,76.063,H11,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5669,E3056,2018-06-04,30,3021.78,PstI-MluCI,40,42.337,A12,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5670,E2942,2018-06-04,30,374.88,PstI-MluCI,40,6.071,B12,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5671,E3860,2018-06-04,30,2640.96,PstI-MluCI,40,33.726,C12,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5672,E3863,2018-06-04,30,5099.82,PstI-MluCI,40,84.439,D12,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5673,E3865,2018-06-04,30,2414.4,PstI-MluCI,40,24.867,E12,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5674,E2831,2018-06-04,30,332.64,PstI-MluCI,40,3.593,F12,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5582,E2969,2018-06-04,30,6220.8,PstI-MluCI,40,147.726,B1,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5581,E0486,2018-06-04,30,2668.2,PstI-MluCI,40,6.097,A1,D5581-D5675,NULL,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5675,E0533,2018-06-04,30,852.66,PstI-MluCI,40,1.767,G12,D5581-D5675,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5590,E0526,2018-06-04,30,858.96,PstI-MluCI,40,2.101,B2,D5581-D5675,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5601,E0459,2018-06-04,20,554.16,PstI-MluCI,40,1.496,E3,D5581-D5675,"there wasn't enough extract to use 30uL, not enough DNA to ligate at 50ng or higher",NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5610,E0468,2018-06-04,20,415.47,PstI-MluCI,40,0.656,F4,D5581-D5675,"there wasn't enough extract to use 30uL, not enough DNA to ligate at 50ng or higher",NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5614,E0404,2018-06-04,30,541.02,PstI-MluCI,40,1.81,B5,D5581-D5675,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5660,E3047,2018-06-04,30,509.61,PstI-MluCI,40,1.895,H10,D5581-D5675,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5588,E0446,2018-06-04,20,950.19,PstI-MluCI,40,1.083,H1,D5581-D5675,"there wasn't enough extract to use 30uL, not enough DNA to ligate at 50ng or higher",NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5587,E0519,2018-06-04,20,701.52,PstI-MluCI,40,1.351,G1,D5581-D5675,"there wasn't enough extract to use 30uL, not enough DNA to ligate at 50ng or higher",NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5586,E0509,2018-06-04,20,773.67,PstI-MluCI,40,1.477,F1,D5581-D5675,"there wasn't enough extract to use 30uL, not enough DNA to ligate at 50ng or higher",NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
D5584,E0501,2018-06-04,30,681.57,PstI-MluCI,40,1.553,D1,D5581-D5675,not enough DNA to ligate at 50ng or higher,NULL,NULL,NULL,NULL,"trash, all viable digests have been sequenced"
